timestamp,Starboard Thermal Radiator Rotating Joint (TRRJ) Position [°],Loop A (Stbd) Pump Flowrate [kg/hr],Loop A (Stbd) PM Out Press [kPa],Loop A (Stbd) PM Out Temp [°C]
1752486660,25.34362,3385.11353,1941.05066,3.88942
1752486720,25.33813,3371.6665,1941.05066,3.95199
1752486780,25.33264,3385.11353,1941.05066,3.95199
1752486840,25.34362,3371.6665,1943.16321,3.95199
1752486900,25.34362,3358.21924,1943.16321,3.95199
1752486960,25.34362,3371.6665,1945.27576,4.01456
1752487020,25.34362,3358.21924,1945.27576,4.07714
1752487080,25.33264,3358.21924,1945.27576,4.01456
1752487140,25.33264,3371.6665,1945.27576,4.01456
1752487200,25.34362,3358.21924,1945.27576,4.01456
1752487260,25.33264,3385.11353,1945.27576,3.95199
1752487320,25.34362,3371.6665,1947.38831,4.01456
1752487380,25.34362,3371.6665,1947.38831,4.01456
1752487440,25.34362,3358.21924,1945.27576,3.95199
1752487500,25.34362,3371.6665,1945.27576,3.95199
1752487560,25.33264,3371.6665,1947.38831,3.95199
1752487620,25.33264,3371.6665,1945.27576,3.95199
1752487680,25.33813,3371.6665,1945.27576,3.95199
1752487740,25.34362,3371.6665,1945.27576,4.01456
1752487800,25.33813,3371.6665,1943.16321,4.01456
1752487860,25.33264,3371.6665,1943.16321,3.88942
1752487920,25.33264,3371.6665,1941.05066,3.88942
1752487980,25.33264,3371.6665,1941.05066,3.88942
1752488040,25.33813,3371.6665,1941.05066,3.88942
1752488100,25.34362,3358.21924,1938.93799,3.82685
1752488160,25.34912,3371.6665,1938.93799,3.7017
1752488220,25.34362,3371.6665,1938.93799,3.63913
1752488280,25.34362,3371.6665,1936.82544,3.57656
1752488340,25.34912,3358.21924,1936.82544,3.57656
1752488400,25.33264,3358.21924,1936.82544,3.57656
1752488460,25.34362,3371.6665,1934.71289,3.57656
1752488520,25.33264,3371.6665,1934.71289,3.57656
1752488580,25.33264,3371.6665,1932.60034,3.57656
1752488640,25.33264,3358.21924,1932.60034,3.57656
1752488700,25.34362,3371.6665,1932.60034,3.63913
1752488760,25.33264,3358.21924,1932.60034,3.57656
1752488820,25.33813,3385.11353,1930.48779,3.63913
1752488880,25.33264,3358.21924,1930.48779,3.63913
1752488940,25.33264,3385.11353,1928.37524,3.63913
1752489000,25.34362,3385.11353,1928.37524,3.63913
1752489060,25.33264,3371.6665,1926.2627,3.63913
1752489120,25.34362,3371.6665,1926.2627,3.63913
1752489180,25.33264,3371.6665,1926.2627,3.63913
1752489240,25.33264,3358.21924,1926.2627,3.63913
1752489300,25.33264,3358.21924,1926.2627,3.63913
1752489360,25.34362,3344.77222,1926.2627,3.63913
1752489420,25.33813,3371.6665,1924.15015,3.63913
1752489480,25.33264,3385.11353,1924.15015,3.63913
1752489540,25.33264,3371.6665,1924.15015,3.63913
1752489600,25.33264,3371.6665,1924.15015,3.63913
1752489660,25.34362,3371.6665,1924.15015,3.57656
1752489720,25.34362,3371.6665,1924.15015,3.57656
1752489780,25.33264,3358.21924,1924.15015,3.63913
1752489840,25.34362,3371.6665,1924.15015,3.57656
1752489900,25.34362,3371.6665,1924.15015,3.63913
1752489960,25.33264,3358.21924,1924.15015,3.57656
1752490020,25.33264,3344.77222,1924.15015,3.63913
1752490080,25.33813,3358.21924,1926.2627,3.63913
1752490140,25.34362,3358.21924,1924.15015,3.63913
1752490200,25.34362,3385.11353,1926.2627,3.7017
1752490260,25.33264,3371.6665,1926.2627,3.7017
1752490320,25.34362,3358.21924,1926.2627,3.7017
1752490380,25.34362,3371.6665,1924.15015,3.7017
1752490440,25.33813,3358.21924,1926.2627,3.7017
1752490500,25.33264,3385.11353,1926.2627,3.7017
1752490560,25.33264,3358.21924,1926.2627,3.76427
1752490620,25.34362,3371.6665,1926.2627,3.76427
1752490680,25.33264,3358.21924,1928.37524,3.76427
1752490740,25.34362,3371.6665,1928.37524,3.82685
1752490800,25.33813,3371.6665,1928.37524,3.88942
1752490860,25.34362,3371.6665,1928.37524,3.88942
1752490920,25.34362,3358.21924,1928.37524,3.88942
1752490980,25.34362,3358.21924,1928.37524,3.95199
1752491040,25.33813,3358.21924,1930.48779,4.01456
1752491100,25.33264,3371.6665,1930.48779,4.01456
1752491160,25.34362,3371.6665,1930.48779,4.07714
1752491220,25.34362,3371.6665,1930.48779,4.01456
1752491280,25.33264,3358.21924,1932.60034,4.01456
1752491340,25.33264,3371.6665,1932.60034,4.01456
1752491400,25.34362,3358.21924,1932.60034,3.95199
1752491460,25.33813,3358.21924,1932.60034,3.95199
1752491520,25.33264,3371.6665,1934.71289,4.01456
1752491580,25.34362,3358.21924,1932.60034,4.01456
1752491640,25.33264,3371.6665,1934.71289,4.01456
1752491700,25.33264,3371.6665,1936.82544,4.01456
1752491760,25.34362,3358.21924,1934.71289,3.95199
1752491820,25.34362,3358.21924,1934.71289,4.01456
1752491880,25.34362,3358.21924,1934.71289,3.95199
1752491940,25.33813,3358.21924,1936.82544,3.95199
1752492000,25.34362,3371.6665,1934.71289,3.95199
1752492060,25.34362,3358.21924,1934.71289,3.88942
1752492120,25.34362,3371.6665,1934.71289,3.88942
1752492180,25.34362,3385.11353,1934.71289,3.95199
1752492240,25.34362,3358.21924,1936.82544,3.95199
1752492300,25.34362,3358.21924,1936.82544,3.95199
1752492360,25.33813,3371.6665,1936.82544,3.95199
1752492420,25.33813,3344.77222,1938.93799,3.95199
1752492480,25.34362,3358.21924,1938.93799,4.01456
1752492540,25.33264,3371.6665,1941.05066,3.95199
1752492600,25.33264,3371.6665,1941.05066,3.95199
1752492660,25.33264,3371.6665,1941.05066,3.95199
1752492720,25.33264,3371.6665,1943.16321,3.95199
1752492780,25.33264,3371.6665,1943.16321,3.95199
1752492840,25.34362,3358.21924,1941.05066,4.01456
1752492900,25.33264,3358.21924,1943.16321,4.01456
1752492960,25.33264,3385.11353,1943.16321,4.07714
1752493020,25.33264,3385.11353,1941.05066,4.01456
1752493080,25.33264,3385.11353,1943.16321,3.95199
1752493140,25.34362,3371.6665,1941.05066,3.95199
1752493200,25.33264,3371.6665,1941.05066,3.95199
1752493260,25.34362,3358.21924,1941.05066,3.95199
1752493320,25.34362,3385.11353,1941.05066,3.88942
1752493380,25.33264,3371.6665,1938.93799,3.88942
1752493440,25.34362,3385.11353,1938.93799,3.88942
1752493500,25.33264,3371.6665,1936.82544,3.76427
1752493560,25.34362,3371.6665,1936.82544,3.76427
1752493620,25.33264,3385.11353,1934.71289,3.57656
1752493680,25.34362,3385.11353,1934.71289,3.57656
1752493740,25.33813,3371.6665,1932.60034,3.57656
1752493800,25.33813,3371.6665,1932.60034,3.63913
1752493860,25.34362,3358.21924,1932.60034,3.63913
1752493920,25.33264,3385.11353,1930.48779,3.57656
1752493980,25.33813,3371.6665,1930.48779,3.57656
1752494040,25.33264,3358.21924,1928.37524,3.57656
1752494100,25.33264,3358.21924,1928.37524,3.57656
1752494160,25.34362,3358.21924,1928.37524,3.57656
1752494220,25.33264,3371.6665,1928.37524,3.57656
1752494280,25.34362,3371.6665,1926.2627,3.57656
1752494340,25.33813,3371.6665,1924.15015,3.63913
1752494400,25.33264,3371.6665,1924.15015,3.57656
1752494460,25.34362,3385.11353,1924.15015,3.57656
1752494520,25.34362,3385.11353,1924.15015,3.57656
1752494580,25.33264,3358.21924,1922.0376,3.63913
1752494640,25.33264,3371.6665,1922.0376,3.63913
1752494700,25.33264,3371.6665,1922.0376,3.63913
1752494760,25.33264,3371.6665,1922.0376,3.63913
1752494820,25.34362,3371.6665,1922.0376,3.63913
1752494880,25.34362,3371.6665,1922.0376,3.63913
1752494940,25.33813,3385.11353,1919.92505,3.57656
1752495000,25.34362,3371.6665,1922.0376,3.63913
1752495060,25.34362,3371.6665,1919.92505,3.63913
1752495120,25.34362,3358.21924,1919.92505,3.63913
1752495180,25.34362,3385.11353,1919.92505,3.57656
1752495240,25.34362,3358.21924,1919.92505,3.63913
1752495300,25.34362,3385.11353,1919.92505,3.63913
1752495360,25.34362,3371.6665,1919.92505,3.7017
1752495420,25.33813,3371.6665,1922.0376,3.7017
1752495480,25.33264,3358.21924,1919.92505,3.7017
1752495540,25.33813,3371.6665,1919.92505,3.7017
1752495600,25.33813,3371.6665,1919.92505,3.7017
1752495660,25.34362,3358.21924,1919.92505,3.7017
1752495720,25.34362,3371.6665,1922.0376,3.7017
1752495780,25.34362,3358.21924,1922.0376,3.76427
1752495840,25.33264,3358.21924,1922.0376,3.7017
1752495900,25.34362,3358.21924,1919.92505,3.7017
1752495960,25.33264,3358.21924,1922.0376,3.7017
1752496020,25.34362,3385.11353,1922.0376,3.63913
1752496080,25.34362,3371.6665,1922.0376,3.63913
1752496140,25.34362,3371.6665,1922.0376,3.63913
1752496200,25.34362,3358.21924,1922.0376,3.63913
1752496260,25.33813,3358.21924,1924.15015,3.7017
1752496320,25.34362,3371.6665,1924.15015,3.7017
1752496380,25.33813,3344.77222,1924.15015,3.7017
1752496440,25.33264,3385.11353,1924.15015,3.76427
1752496500,25.33264,3371.6665,1924.15015,3.76427
1752496560,25.33264,3344.77222,1926.2627,3.76427
1752496620,25.33264,3358.21924,1926.2627,3.82685
1752496680,25.34362,3385.11353,1926.2627,3.88942
1752496740,25.33264,3344.77222,1926.2627,3.88942
1752496800,25.33813,3385.11353,1928.37524,3.95199
1752496860,25.34362,3371.6665,1928.37524,4.01456
1752496920,25.34362,3358.21924,1930.48779,4.01456
1752496980,25.33264,3371.6665,1930.48779,3.95199
1752497040,25.34362,3371.6665,1930.48779,3.95199
1752497100,25.33813,3371.6665,1932.60034,3.95199
1752497160,25.33813,3371.6665,1932.60034,3.95199
1752497220,25.34362,3371.6665,1932.60034,3.95199
1752497280,25.33813,3358.21924,1932.60034,4.01456
1752497340,25.33264,3371.6665,1934.71289,4.01456
1752497400,25.34362,3385.11353,1934.71289,4.01456
1752497460,25.33264,3371.6665,1934.71289,4.01456
1752497520,25.34362,3371.6665,1934.71289,4.01456
1752497580,25.33264,3371.6665,1936.82544,4.07714
1752497640,25.34362,3358.21924,1936.82544,3.95199
1752497700,25.34362,3358.21924,1936.82544,3.95199
1752497760,25.34362,3371.6665,1936.82544,3.95199
1752497820,25.33813,3385.11353,1936.82544,4.01456
1752497880,25.34362,3371.6665,1938.93799,3.95199
1752497940,25.32714,3358.21924,1938.93799,3.95199
1752498000,25.33813,3371.6665,1938.93799,3.95199
1752498060,25.34362,3371.6665,1941.05066,4.01456
1752498120,25.32714,3385.11353,1941.05066,4.01456
1752498180,25.32714,3371.6665,1943.16321,3.95199
1752498240,25.34362,3371.6665,1943.16321,4.01456
1752498300,25.32714,3358.21924,1941.05066,4.01456
1752498360,25.32714,3358.21924,1943.16321,4.01456
1752498420,25.34362,3385.11353,1943.16321,3.95199
1752498480,25.34362,3371.6665,1943.16321,4.01456
1752498540,25.34362,3385.11353,1943.16321,4.01456
1752498600,25.34362,3358.21924,1943.16321,3.95199
1752498660,25.34362,3358.21924,1943.16321,3.95199
1752498720,25.33264,3385.11353,1941.05066,3.88942
1752498780,25.34362,3358.21924,1941.05066,3.95199
1752498840,25.33264,3371.6665,1938.93799,3.88942
1752498900,25.34362,3371.6665,1938.93799,3.88942
1752498960,25.33813,3358.21924,1938.93799,3.88942
1752499020,25.32714,3371.6665,1936.82544,3.88942
1752499080,25.34362,3371.6665,1936.82544,3.82685
1752499140,25.34362,3371.6665,1934.71289,3.82685
1752499200,25.34362,3371.6665,1932.60034,3.76427
1752499260,25.34362,3371.6665,1930.48779,3.63913
1752499320,25.33264,3385.11353,1930.48779,3.51399
1752499380,25.32714,3371.6665,1928.37524,3.57656
1752499440,25.34362,3371.6665,1928.37524,3.57656
1752499500,25.33264,3385.11353,1926.2627,3.51399
1752499560,25.34362,3371.6665,1926.2627,3.57656
1752499620,25.34362,3358.21924,1926.2627,3.63913
1752499680,25.34362,3385.11353,1924.15015,3.57656
1752499740,25.34362,3371.6665,1922.0376,3.57656
1752499800,25.34362,3371.6665,1922.0376,3.63913
1752499860,25.33264,3371.6665,1922.0376,3.57656
1752499920,25.34362,3371.6665,1922.0376,3.63913
1752499980,25.33264,3344.77222,1922.0376,3.57656
1752500040,25.33264,3385.11353,1919.92505,3.63913
1752500100,25.34362,3371.6665,1919.92505,3.51399
1752500160,25.34362,3358.21924,1919.92505,3.57656
1752500220,25.33264,3371.6665,1917.8125,3.63913
1752500280,25.34362,3371.6665,1919.92505,3.63913
1752500340,25.33264,3371.6665,1917.8125,3.63913
1752500400,25.33813,3371.6665,1917.8125,3.63913
1752500460,25.34362,3385.11353,1917.8125,3.57656
1752500520,25.34362,3358.21924,1917.8125,3.57656
1752500580,25.34362,3385.11353,1915.69995,3.57656
1752500640,25.33813,3385.11353,1915.69995,3.63913
1752500700,25.33264,3371.6665,1913.5874,3.7017
1752500760,25.33264,3358.21924,1913.5874,3.76427
1752500820,25.33264,3358.21924,1915.69995,3.76427
1752500880,25.33813,3385.11353,1913.5874,3.76427
1752500940,25.34362,3371.6665,1913.5874,3.76427
1752501000,25.34362,3371.6665,1913.5874,3.76427
1752501060,25.34362,3358.21924,1913.5874,3.76427
1752501120,25.34362,3371.6665,1913.5874,3.7017
1752501180,25.34362,3371.6665,1913.5874,3.7017
1752501240,25.34362,3385.11353,1913.5874,3.63913
1752501300,25.33813,3358.21924,1913.5874,3.63913
1752501360,25.33264,3385.11353,1911.47485,3.57656
1752501420,25.33264,3371.6665,1913.5874,3.57656
1752501480,25.34362,3385.11353,1915.69995,3.57656
1752501540,25.34362,3371.6665,1915.69995,3.57656
1752501600,25.34362,3371.6665,1915.69995,3.57656
1752501660,25.34362,3371.6665,1915.69995,3.57656
1752501720,25.33264,3371.6665,1915.69995,3.57656
1752501780,25.34362,3371.6665,1917.8125,3.57656
1752501840,25.34362,3358.21924,1917.8125,3.57656
1752501900,25.34362,3385.11353,1919.92505,3.63913
1752501960,25.34362,3371.6665,1919.92505,3.63913
1752502020,25.34362,3358.21924,1919.92505,3.7017
1752502080,25.34362,3371.6665,1922.0376,3.76427
1752502140,25.32714,3358.21924,1922.0376,3.88942
1752502200,25.34362,3358.21924,1924.15015,3.95199
1752502260,25.34362,3371.6665,1926.2627,4.01456
1752502320,25.33264,3371.6665,1926.2627,4.07714
1752502380,25.33264,3344.77222,1928.37524,4.01456
1752502440,25.34362,3385.11353,1928.37524,4.01456
1752502500,25.34362,3358.21924,1928.37524,3.95199
1752502560,25.34362,3358.21924,1932.60034,4.01456
1752502620,25.33264,3344.77222,1930.48779,3.88942
1752502680,25.33264,3371.6665,1930.48779,3.95199
1752502740,25.34362,3371.6665,1930.48779,3.95199
1752502800,25.34362,3358.21924,1932.60034,4.01456
1752502860,25.34362,3371.6665,1932.60034,4.01456
1752502920,25.34362,3371.6665,1932.60034,4.01456
1752502980,25.33813,3358.21924,1932.60034,4.01456
1752503040,25.32714,3344.77222,1934.71289,3.88942
1752503100,25.34362,3358.21924,1934.71289,3.95199
1752503160,25.33813,3371.6665,1934.71289,4.07714
1752503220,25.33813,3371.6665,1934.71289,3.95199
1752503280,25.32714,3385.11353,1934.71289,3.95199
1752503340,25.33264,3371.6665,1934.71289,3.88942
1752503400,25.32714,3385.11353,1936.82544,3.88942
1752503460,25.34362,3358.21924,1936.82544,3.82685
1752503520,25.34362,3371.6665,1938.93799,3.82685
1752503580,25.32714,3371.6665,1938.93799,3.76427
1752503640,25.34362,3371.6665,1941.05066,3.76427
1752503700,25.32714,3385.11353,1941.05066,3.76427
1752503760,25.34362,3358.21924,1941.05066,3.82685
1752503820,25.32714,3385.11353,1941.05066,3.82685
1752503880,25.33813,3358.21924,1943.16321,3.88942
1752503940,25.34362,3358.21924,1941.05066,4.01456
1752504000,25.33813,3358.21924,1943.16321,4.07714
1752504060,25.32714,3385.11353,1943.16321,3.95199
1752504120,25.32714,3371.6665,1943.16321,4.01456
1752504180,25.34362,3385.11353,1943.16321,4.01456
1752504240,25.34362,3358.21924,1941.05066,3.95199
1752504300,25.32714,3371.6665,1941.05066,3.95199
1752504360,25.34362,3358.21924,1941.05066,3.95199
1752504420,25.33813,3371.6665,1941.05066,3.95199
1752504480,25.33813,3385.11353,1938.93799,3.88942
1752504540,25.32714,3371.6665,1938.93799,3.82685
1752504600,25.33813,3358.21924,1936.82544,3.82685
1752504660,25.33813,3371.6665,1936.82544,3.76427
1752504780,25.34362,3371.6665,1932.60034,3.76427
1752504840,25.34362,3371.6665,1932.60034,3.7017
1752504900,25.34362,3358.21924,1932.60034,3.63913
1752504960,25.34362,3385.11353,1930.48779,3.51399
1752505020,25.33264,3385.11353,1928.37524,3.63913
1752505080,25.34362,3385.11353,1928.37524,3.63913
1752505140,25.34362,3371.6665,1926.2627,3.63913
1752505260,25.33264,3371.6665,1924.15015,3.63913
1752505320,25.33813,3358.21924,1924.15015,3.63913
1752505380,25.34362,3371.6665,1924.15015,3.63913
1752505440,25.34362,3358.21924,1922.0376,3.63913
1752505500,25.33264,3371.6665,1922.0376,3.51399
1752505560,25.33813,3385.11353,1919.92505,3.57656
1752516060,25.32714,3371.6665,1924.15015,3.57656
1752516120,25.33264,3371.6665,1924.15015,3.51399
1752516180,25.32714,3358.21924,1924.15015,3.51399
1752516240,25.33264,3371.6665,1922.0376,3.57656
1752516300,25.34362,3385.11353,1919.92505,3.57656
1752516360,25.32714,3358.21924,1919.92505,3.57656
1752516420,25.34362,3371.6665,1917.8125,3.57656
1752516480,25.34362,3385.11353,1915.69995,3.57656
1752516540,25.34362,3385.11353,1915.69995,3.63913
1752516600,25.34362,3371.6665,1913.5874,3.57656
1752516660,25.32714,3371.6665,1911.47485,3.63913
1752516720,25.33264,3371.6665,1909.3623,3.57656
1752516780,25.33813,3385.11353,1907.24976,3.57656
1752516840,25.34362,3371.6665,1907.24976,3.57656
1752516900,25.33813,3371.6665,1907.24976,3.63913
1752516960,25.34362,3358.21924,1905.13721,3.63913
1752517020,25.34362,3385.11353,1905.13721,3.57656
1752517080,25.32714,3371.6665,1905.13721,3.57656
1752517140,25.34362,3385.11353,1905.13721,3.63913
1752517200,25.33264,3358.21924,1905.13721,3.63913
1752517260,25.33813,3371.6665,1903.02466,3.63913
1752517320,25.33813,3371.6665,1903.02466,3.63913
1752517380,25.34362,3358.21924,1903.02466,3.63913
1752517440,25.34362,3371.6665,1903.02466,3.63913
1752517500,25.34362,3371.6665,1903.02466,3.63913
1752517560,25.34362,3385.11353,1903.02466,3.63913
1752517620,25.33264,3371.6665,1903.02466,3.63913
1752517680,25.34362,3371.6665,1903.02466,3.63913
1752517740,25.34362,3385.11353,1903.02466,3.63913
1752517800,25.33813,3358.21924,1903.02466,3.63913
1752517860,25.34362,3371.6665,1903.02466,3.57656
1752517920,25.34362,3371.6665,1905.13721,3.57656
1752517980,25.34362,3385.11353,1905.13721,3.57656
1752518040,25.34362,3371.6665,1905.13721,3.57656
1752518100,25.32714,3371.6665,1905.13721,3.57656
1752518160,25.34362,3358.21924,1905.13721,3.57656
1752518220,25.34362,3385.11353,1907.24976,3.7017
1752518280,25.34362,3371.6665,1907.24976,3.7017
1752518340,25.34362,3371.6665,1909.3623,3.7017
1752518400,25.32714,3371.6665,1907.24976,3.76427
1752518460,25.34362,3371.6665,1909.3623,3.76427
1752518520,25.32714,3371.6665,1909.3623,3.76427
1752518580,25.33264,3344.77222,1909.3623,3.82685
1752518640,25.33813,3371.6665,1911.47485,3.82685
1752518700,25.33264,3371.6665,1913.5874,3.88942
1752518760,25.32714,3358.21924,1913.5874,3.95199
1752518820,25.34362,3371.6665,1915.69995,4.01456
1752518880,25.32714,3358.21924,1915.69995,4.01456
1752518940,25.32714,3385.11353,1917.8125,4.01456
1752519000,25.32714,3371.6665,1917.8125,4.01456
1752519060,25.34362,3371.6665,1917.8125,3.95199
1752519120,25.34362,3358.21924,1919.92505,4.01456
1752519180,25.34362,3358.21924,1922.0376,3.95199
1752519240,25.34362,3371.6665,1922.0376,4.01456
1752519300,25.34362,3358.21924,1924.15015,4.01456
1752519360,25.34362,3358.21924,1924.15015,3.95199
1752519420,25.32714,3358.21924,1924.15015,4.01456
1752519480,25.34362,3371.6665,1924.15015,4.07714
1752519540,25.32714,3371.6665,1926.2627,4.01456
1752519600,25.34362,3358.21924,1926.2627,4.01456
1752519660,25.33813,3385.11353,1926.2627,4.07714
1752519720,25.32714,3358.21924,1926.2627,4.01456
1752519780,25.34362,3358.21924,1926.2627,4.07714
1752519840,25.33813,3358.21924,1926.2627,4.01456
1752519900,25.34362,3358.21924,1926.2627,3.95199
1752519960,25.34362,3358.21924,1926.2627,3.88942
1752520020,25.34362,3358.21924,1928.37524,3.88942
1752520080,25.32714,3385.11353,1928.37524,3.88942
1752520140,25.33813,3371.6665,1928.37524,3.88942
1752520200,25.34362,3371.6665,1928.37524,3.88942
1752520260,25.33264,3358.21924,1930.48779,3.95199
1752520320,25.33813,3358.21924,1930.48779,4.01456
1752520380,25.34362,3358.21924,1932.60034,4.01456
1752520440,25.33264,3371.6665,1932.60034,4.07714
1752520500,25.34362,3358.21924,1932.60034,4.01456
1752520560,25.34362,3371.6665,1932.60034,4.01456
1752520620,25.33264,3371.6665,1932.60034,4.07714
1752520680,25.34362,3344.77222,1932.60034,4.01456
1752520740,25.34362,3358.21924,1932.60034,4.01456
1752520800,25.34362,3371.6665,1932.60034,4.01456
1752520860,25.33813,3358.21924,1932.60034,4.01456
1752520920,25.32714,3358.21924,1932.60034,4.01456
1752520980,25.34362,3358.21924,1932.60034,4.07714
1752521040,25.34362,3385.11353,1932.60034,3.95199
1752521100,25.32714,3358.21924,1932.60034,3.95199
1752521160,25.33264,3371.6665,1930.48779,3.82685
1752521220,25.33264,3371.6665,1930.48779,3.76427
1752521280,25.34362,3371.6665,1930.48779,3.7017
1752521340,25.33264,3385.11353,1928.37524,3.7017
1752521400,25.33813,3371.6665,1926.2627,3.63913
1752521460,25.33264,3371.6665,1926.2627,3.57656
1752521520,25.33813,3385.11353,1924.15015,3.51399
1752521580,25.33813,3385.11353,1924.15015,3.63913
1752521640,25.34362,3385.11353,1922.0376,3.57656
1752521700,25.34362,3371.6665,1922.0376,3.57656
1752521760,25.33264,3358.21924,1919.92505,3.57656
1752521820,25.34362,3385.11353,1917.8125,3.57656
1752521880,25.34362,3371.6665,1915.69995,3.57656
1752521940,25.33813,3358.21924,1915.69995,3.63913
1752522000,25.33264,3371.6665,1913.5874,3.63913
1752522060,25.34362,3358.21924,1913.5874,3.57656
1752522120,25.33813,3385.11353,1911.47485,3.57656
1752522180,25.33264,3371.6665,1911.47485,3.57656
1752522240,25.33264,3371.6665,1909.3623,3.57656
1752522300,25.34362,3385.11353,1907.24976,3.63913
1752522360,25.34362,3371.6665,1909.3623,3.63913
1752522420,25.34362,3358.21924,1907.24976,3.63913
1752522480,25.32714,3358.21924,1905.13721,3.63913
1752522540,25.33813,3371.6665,1907.24976,3.57656
1752522600,25.32714,3344.77222,1905.13721,3.57656
1752522660,25.34362,3358.21924,1905.13721,3.63913
1752522720,25.34362,3344.77222,1905.13721,3.7017
1752522780,25.34362,3358.21924,1903.02466,3.7017
1752522840,25.32714,3385.11353,1900.91211,3.63913
1752522900,25.34362,3371.6665,1903.02466,3.63913
1752522960,25.32714,3371.6665,1900.91211,3.63913
1752523020,25.34362,3358.21924,1903.02466,3.57656
1752523080,25.33264,3371.6665,1900.91211,3.57656
1752523140,25.33264,3371.6665,1900.91211,3.57656
1752523200,25.34362,3385.11353,1900.91211,3.63913
1752523260,25.34362,3371.6665,1900.91211,3.63913
1752523320,25.33264,3371.6665,1900.91211,3.63913
1752523380,25.34362,3371.6665,1900.91211,3.63913
1752523440,25.34362,3358.21924,1900.91211,3.7017
1752523500,25.33264,3371.6665,1900.91211,3.7017
1752523560,25.34362,3371.6665,1900.91211,3.7017
1752523620,25.33264,3385.11353,1900.91211,3.76427
1752523680,25.33813,3371.6665,1903.02466,3.76427
1752523740,25.34362,3371.6665,1903.02466,3.76427
1752523800,25.33264,3371.6665,1903.02466,3.82685
1752523860,25.34362,3358.21924,1905.13721,3.82685
1752523920,25.33813,3358.21924,1905.13721,3.82685
1752523980,25.32714,3371.6665,1907.24976,3.88942
1752524040,25.34362,3344.77222,1905.13721,3.95199
1752524100,25.33813,3371.6665,1909.3623,3.95199
1752524160,25.33264,3371.6665,1907.24976,3.95199
1752524220,25.34362,3371.6665,1909.3623,3.95199
1752524280,25.33813,3371.6665,1911.47485,4.01456
1752524340,25.34362,3358.21924,1911.47485,4.07714
1752524400,25.33813,3358.21924,1911.47485,3.95199
1752524460,25.33264,3371.6665,1913.5874,4.01456
1752524520,25.33813,3358.21924,1913.5874,4.01456
1752524580,25.33264,3385.11353,1915.69995,4.01456
1752524640,25.33813,3385.11353,1915.69995,4.01456
1752524700,25.33264,3358.21924,1917.8125,4.01456
1752524760,25.32714,3371.6665,1917.8125,4.01456
1752524820,25.34362,3385.11353,1917.8125,4.01456
1752524880,25.33813,3371.6665,1919.92505,4.01456
1752524940,25.34362,3358.21924,1922.0376,4.01456
1752525000,25.34362,3371.6665,1922.0376,4.07714
1752525060,25.34362,3371.6665,1922.0376,4.01456
1752525120,25.34362,3385.11353,1922.0376,4.01456
1752525180,25.32714,3371.6665,1924.15015,4.01456
1752525240,25.34362,3371.6665,1922.0376,4.07714
1752525300,25.33264,3385.11353,1924.15015,4.01456
1752525360,25.32714,3371.6665,1924.15015,4.01456
1752525420,25.32714,3358.21924,1924.15015,3.95199
1752525480,25.32714,3371.6665,1924.15015,3.95199
1752525540,25.32714,3371.6665,1924.15015,4.01456
1752525600,25.32714,3358.21924,1924.15015,4.01456
1752525660,25.34362,3385.11353,1926.2627,4.01456
1752525720,25.33813,3358.21924,1924.15015,3.95199
1752525780,25.33813,3371.6665,1926.2627,4.07714
1752525840,25.34362,3358.21924,1926.2627,4.07714
1752525900,25.33264,3371.6665,1926.2627,4.01456
1752525960,25.32714,3371.6665,1928.37524,3.95199
1752526020,25.33264,3385.11353,1928.37524,3.88942
1752526080,25.33264,3385.11353,1928.37524,3.76427
1752526140,25.33813,3385.11353,1928.37524,3.76427
1752526200,25.33813,3385.11353,1928.37524,3.76427
1752526260,25.34362,3385.11353,1928.37524,3.76427
1752526320,25.33813,3371.6665,1928.37524,3.76427
1752526380,25.32714,3371.6665,1928.37524,3.76427
1752526440,25.32714,3371.6665,1928.37524,3.82685
1752526500,25.34362,3385.11353,1928.37524,3.76427
1752526560,25.34362,3371.6665,1928.37524,3.76427
1752526620,25.34362,3371.6665,1928.37524,3.82685
1752526680,25.34362,3385.11353,1926.2627,3.82685
1752526740,25.34362,3385.11353,1926.2627,3.82685
1752526800,25.34362,3371.6665,1926.2627,3.82685
1752526860,25.32714,3371.6665,1926.2627,3.82685
1752526920,25.32714,3371.6665,1926.2627,3.82685
1752526980,25.32714,3371.6665,1926.2627,3.82685
1752527040,25.32714,3371.6665,1926.2627,3.82685
1752527100,25.32714,3371.6665,1926.2627,3.82685
1752527160,25.32714,3371.6665,1926.2627,3.82685
1752527220,25.32714,3371.6665,1926.2627,3.82685
1752527280,25.32714,3371.6665,1926.2627,3.82685
1752527340,25.34362,3371.6665,1917.8125,3.63913
1752527400,25.34362,3385.11353,1915.69995,3.51399
1752527460,25.34362,3385.11353,1913.5874,3.57656
1752527520,25.33264,3385.11353,1911.47485,3.57656
1752527580,25.34362,3385.11353,1909.3623,3.57656
1752527640,25.34362,3371.6665,1909.3623,3.57656
1752527700,25.34362,3358.21924,1907.24976,3.63913
1752527760,25.32714,3371.6665,1905.13721,3.57656
1752527820,25.34362,3385.11353,1905.13721,3.63913
1752527880,25.34362,3358.21924,1903.02466,3.57656
1752527940,25.34362,3371.6665,1903.02466,3.63913
1752528000,25.32714,3371.6665,1900.91211,3.57656
