1752950100,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950160,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950220,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950280,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950340,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950400,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950460,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950520,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950580,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950640,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950700,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950760,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950820,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950880,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950940,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951000,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951060,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951120,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951180,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951240,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951300,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951360,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951420,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951480,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951540,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951600,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951660,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951720,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951780,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951840,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951900,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752951960,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952020,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952080,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952140,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952200,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952260,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952320,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952380,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952440,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952500,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952560,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952620,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952680,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952740,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952800,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952860,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952920,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752952980,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953040,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953100,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953160,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953220,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953280,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953340,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953400,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953460,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953520,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953580,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953640,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
