timestamp,SSRMS SR Measured Joint Position [°],SSRMS SY Measured Joint Position [°],SSRMS SP Measured Joint Position [°],SSRMS EP Measured Joint Position [°],SSRMS WP Measured Joint Position [°],SSRMS WY Measured Joint Position [°],SSRMS WR Measured Joint Position [°]
1752706740,11.97236,-153.64248,-151.92861,-140.70848,-89.54238,-4.01001,241.74876
1752706800,11.97236,-153.6418,-151.92999,-140.70779,-89.54238,-4.00932,241.74876
1752706860,11.97236,-153.6418,-151.93067,-140.70711,-89.54238,-4.00864,241.74876
1752706920,11.97236,-153.64076,-151.93171,-140.70643,-89.54238,-4.00829,241.74876
1752706980,11.97236,-153.64042,-151.93205,-140.70643,-89.54238,-4.00829,241.7484
1752707040,11.97236,-153.64042,-151.93308,-140.70607,-89.54238,-4.00795,241.7484
1752707100,11.97236,-153.6394,-151.93376,-140.70607,-89.54238,-4.00795,241.7484
1752707160,11.97236,-153.6394,-151.9348,-140.70573,-89.54238,-4.00761,241.74808
1752707220,11.97236,-153.63871,-151.93548,-140.70573,-89.54238,-4.00761,241.74808
1752707280,11.97236,-153.63837,-151.93616,-140.70573,-89.54238,-4.00761,241.74808
1752707340,11.97339,-153.63493,-151.93616,-140.70539,-89.54238,-4.00692,241.74808
1752707400,11.9727,-153.63631,-151.92484,-140.69715,-89.54822,-4.00761,241.75665
1752707460,11.97304,-153.6418,-151.85823,-140.58969,-89.63097,-4.00692,241.75698
1752707520,11.9727,-153.64146,-151.85823,-140.57149,-89.64435,-4.00692,241.75698
1752707580,11.9727,-153.64146,-151.85823,-140.57149,-89.64435,-4.00692,241.75698
1752707640,11.9727,-153.64146,-151.85823,-140.57185,-89.64401,-4.00692,241.75698
1752707700,11.9727,-153.63699,-151.86167,-140.55193,-89.66598,-4.00726,241.75734
1752707760,11.9703,-154.07713,-151.99351,-136.82344,-93.17371,-3.56163,241.89809
1752707820,11.9703,-154.35934,-152.26713,-134.73946,-95.02079,-3.32302,242.01929
1752707880,11.97133,-154.49598,-152.4515,-133.54986,-96.05969,-3.21144,242.078
1752707940,11.97133,-154.50045,-152.46936,-133.51792,-96.06895,-3.21076,242.08177
1752708000,11.97098,-154.50079,-152.4697,-133.51792,-96.06895,-3.21076,242.08109
1752708060,11.97064,-154.50079,-152.46936,-133.51861,-96.0638,-3.21041,242.0804
1752708120,11.97064,-154.50045,-152.46936,-133.51861,-96.06346,-3.21041,242.08005
1752708180,11.97064,-154.50079,-152.46936,-133.51896,-96.06346,-3.21041,242.08005
1752708240,11.97064,-154.50045,-152.46936,-133.51896,-96.06346,-3.21041,242.08005
1752708300,11.97064,-154.50045,-152.469,-133.51896,-96.06346,-3.21041,242.07972
1752708360,11.97064,-154.50011,-152.46936,-133.5193,-96.0638,-3.21041,242.07972
1752708420,11.97064,-154.50011,-152.46936,-133.5193,-96.0638,-3.21041,242.07972
1752708480,11.97064,-154.50011,-152.46936,-133.51896,-96.0638,-3.21041,242.07972
1752708540,12.19037,-154.54061,-153.15223,-130.91656,-98.78704,-2.30129,241.53831
1752708600,12.99134,-155.0017,-154.95742,-125.21294,-104.77253,-0.0721,240.02356
1752708660,13.00301,-155.0072,-155.00513,-124.99905,-105.00565,-0.00034,239.99711
1752708720,13.00335,-155.00754,-155.00513,-124.99871,-105.00565,0,239.99711
1752708780,20.68555,-160.2003,-149.81718,-124.98498,-110.24407,-12.35756,247.01052
1752708840,33.57046,-169.00515,-140.96906,-124.98841,-119.01254,-32.6943,258.67422
1752708900,35.00486,-170.00456,-139.993,-125.0066,-120.00817,-35.00211,260.00873
1752708960,35.0052,-170.0056,-139.99266,-125.0066,-120.00783,-35.00211,260.00906
1752709020,35.0052,-170.0056,-139.99266,-125.0066,-120.00817,-35.00177,260.00906
1752709080,35.0052,-170.0056,-139.99266,-125.0066,-120.00817,-35.00177,260.00906
1752709140,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709200,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709260,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709320,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709380,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709440,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709500,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709560,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709620,35.0052,-170.0056,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709680,35.0052,-170.00594,-139.99266,-125.00626,-120.00817,-35.00177,260.00906
1752709740,35.0052,-170.00628,-139.9923,-125.00626,-120.00817,-35.00211,260.00906
1752709800,35.0052,-170.00628,-139.99266,-125.00626,-120.00817,-35.00211,260.00906
1752709860,35.0052,-170.00594,-139.99266,-125.0066,-120.00817,-35.00177,260.00906
1752709920,35.0052,-170.00594,-139.99266,-125.0066,-120.00817,-35.00177,260.00906
1752709980,35.0052,-170.00594,-139.9923,-125.0066,-120.00817,-35.00211,260.00906
1752710040,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752710100,35.0052,-170.00594,-139.9923,-125.0066,-120.00817,-35.00211,260.00906
1752710160,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00211,260.00906
1752710220,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00211,260.00906
1752710280,35.0052,-170.00628,-139.99196,-125.0066,-120.00817,-35.00211,260.00906
1752710340,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00211,260.00906
1752710400,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00211,260.00906
1752710460,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00211,260.00906
1752710520,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752710580,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752710640,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752710700,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752710760,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752710820,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752710880,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752710940,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752711000,35.0052,-170.00628,-139.9923,-125.0066,-120.00817,-35.00177,260.00906
1752711060,35.0052,-170.00937,-139.98956,-125.0073,-120.00852,-35.00245,260.00906
1752711120,35.0052,-170.00937,-139.98956,-125.0073,-120.00852,-35.00245,260.00906
1752711180,35.0052,-170.00937,-139.98956,-125.0073,-120.00852,-35.00417,260.00974
1752711240,35.00554,-170.00937,-139.98991,-125.00696,-120.00886,-35.00383,260.00974
1752711300,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711360,35.00554,-170.00937,-139.98991,-125.00696,-120.00886,-35.00383,260.00974
1752711420,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711480,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711540,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711600,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711660,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711720,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711780,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711840,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711900,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752711960,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712020,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712080,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712140,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712200,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712260,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712320,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712380,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712440,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712500,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712560,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712620,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712680,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712740,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712800,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712860,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712920,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752712980,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752713040,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752713100,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752713160,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752713220,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752713280,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713340,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713400,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713460,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713520,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713580,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713640,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713700,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713760,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713820,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713880,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752713940,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752714000,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752714060,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752714120,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752714180,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752714240,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752714300,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714360,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714420,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714480,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714540,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714600,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714660,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714720,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714780,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714840,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714900,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752714960,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752715020,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752715080,35.00554,-170.00937,-139.98991,-125.0073,-120.00886,-35.00383,260.00974
1752715140,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715200,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715260,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715320,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715380,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715440,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715500,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715560,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715620,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715680,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715740,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715800,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715860,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715920,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752715980,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716040,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716100,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716160,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716220,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716280,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716340,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752716400,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716460,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716520,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716580,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716640,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716700,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716760,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752716820,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752716880,35.00554,-170.00937,-139.98991,-125.00696,-120.00852,-35.00383,260.00974
1752716940,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717000,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717060,35.00554,-170.00937,-139.98991,-125.00696,-120.00886,-35.00383,260.00974
1752717120,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717180,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717240,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717300,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717360,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717420,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717480,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717540,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717600,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717660,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717720,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717780,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717840,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717900,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752717960,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752718020,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752718080,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752718140,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752718200,35.00554,-170.00971,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752718260,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752718320,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752718380,35.00554,-170.00937,-139.98991,-125.0073,-120.00852,-35.00383,260.00974
1752718440,35.00554,-170.00937,-139.98956,-125.0073,-120.01401,-35.00314,260.01045
1752718500,35.0052,-170.00937,-139.98956,-125.0073,-120.01401,-35.00314,260.01045
1752718560,35.00554,-170.00937,-139.98991,-125.0073,-120.01401,-35.00314,260.01045
1752718620,35.00554,-170.00937,-139.98991,-125.0073,-120.01401,-35.00314,260.01045
1752718680,35.0052,-170.00937,-139.98956,-125.00764,-120.01573,-35.00349,260.0101
1752718740,35.00589,-170.00937,-139.98888,-125.00798,-120.01573,-35.00349,260.0101
1752718800,35.00589,-170.00937,-139.98888,-125.00798,-120.01573,-35.00349,260.0101
1752718860,35.00589,-170.00937,-139.98888,-125.00798,-120.01573,-35.00349,260.0101
1752718920,35.00623,-170.00937,-139.98956,-125.00764,-120.01539,-35.00349,260.0101
1752718980,35.00623,-170.00937,-139.98956,-125.00764,-120.01539,-35.00349,260.0101
1752719040,35.00623,-170.00937,-139.98956,-125.00764,-120.01539,-35.00349,260.0101
1752719100,31.07621,-166.68738,-140.13169,-125.21192,-119.84476,-39.26515,249.46116
1752719160,15.90203,-153.50653,-141.11703,-126.21579,-118.8292,-55.42502,209.99379
1752719220,0.96851,-140.55295,-142.15593,-127.21967,-117.8085,-71.34559,171.28104
1752719280,-12.911,-128.52258,-143.11243,-128.16587,-116.85853,-86.1277,135.29875
1752719340,-26.03005,-117.13078,-144.02739,-129.05061,-115.95902,-100.09888,101.24558
1752719400,-38.74262,-106.08952,-144.91281,-129.91407,-115.08732,-113.66254,68.24984
1752719520,-40.00776,-104.98402,-145.00207,-130.00024,-114.99703,-115.00458,64.99308
1752719580,-40.00742,-104.98539,-145.00207,-130.00024,-114.99703,-115.00424,64.99308
1752719640,-41.30758,-107.07795,-146.90477,-133.00637,-115.28164,-115.71939,65.27358
1752719760,-46.30739,-114.91394,-154.01877,-143.53335,-116.79811,-118.60226,66.79415
1752719820,-46.95078,-115.88624,-154.89013,-144.8414,-116.99792,-118.99709,67.00564
1752719880,-46.99781,-115.99851,-155.00479,-145.00036,-117.00307,-118.99777,67.00598
1752719940,-46.99781,-115.99851,-155.00479,-145.00036,-117.00307,-118.99777,67.00598
1752720000,-46.99781,-115.99851,-155.00479,-145.00036,-117.00307,-118.99777,67.00598
1752720061,-46.99781,-115.99851,-155.00479,-145.00036,-117.00307,-118.99777,67.00598
1752720120,-46.99781,-115.99851,-155.00479,-145.00036,-117.00307,-118.99777,67.00598
1752720180,-46.99781,-115.99851,-155.00479,-145.00036,-117.00307,-118.99777,67.00598
1752720300,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720360,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720420,-46.99781,-115.99851,-155.00479,-145.00036,-117.00307,-118.99777,67.00598
1752720480,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720540,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720600,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720660,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720721,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720781,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720840,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720900,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752720960,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721020,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721080,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721140,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721200,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721260,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721320,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721380,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721440,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721500,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721560,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721620,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721680,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721740,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721800,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721860,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721920,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752721980,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722040,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722100,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722160,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722220,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722280,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722340,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722400,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722460,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722520,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722580,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722640,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722700,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722760,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722820,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722880,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752722940,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723000,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723060,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723120,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723180,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723240,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723300,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723360,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723420,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723480,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723540,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723600,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723660,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723720,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723780,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723840,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723900,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752723960,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724020,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724080,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724140,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724200,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724260,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724320,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724380,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724440,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724500,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724560,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724620,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724680,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724740,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724800,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724860,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724920,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752724980,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752725040,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752725100,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752725160,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
1752725220,-46.99781,-115.99851,-155.00513,-145.00036,-117.00307,-118.99777,67.00598
